name,mass,radius,right_ascension,declination,distance
Kepler-60 d,0.012,0.232382,288.96124291666666,42.26501402777778,664.24
TOI-163 b,1.22,1.489,79.76666666666667,-70.10444444444444,416.5
Kepler-297 c,0.13,0.66,283.20914625,48.77762086111111,684.83
K2-111 b,0.01664,0.162,59.889742500000004,21.298678805555557,201.7
TOI-1296 b,0.298,1.231,256.77083333333337,70.23861111111111,313.7
TOI-169 b,0.791,1.086,16.77916666666667,-74.80111111111111,412.5
HD 11112 b,7.64087,1.13,27.087500000000002,-40.50555555555555,44.3804
WASP-48 b,0.98,1.67,291.16233958333333,55.47314769444445,460.2
EPIC 228754001 b,0.495,1.089,182.1663895833333,-7.252820388888889,620.42
Kepler-1831 b,0.0143,0.176,295.3041666666667,49.58916666666667,1053.49
Gliese 1214 b,0.02571,0.24463,258.82916666666665,4.9638888888888895,13.0
WASP-161 b,2.49,1.143,126.33784833333331,-10.499013611111112,346.46
HATS-72 b,0.1254,0.722,339.02632875,-15.000058833333334,127.66
HATS-43 b,0.261,1.18,80.53819791666666,-29.970833333333335,341.0
Kepler-1315 b,0.0078,0.123,295.8208333333333,46.05305555555555,480.869
Kepler-1315 c,0.0128,0.165,295.8208333333333,46.05305555555555,480.869
TOI-181 b,0.1452,0.634,352.1708333333333,-33.50861111111111,96.2338
Kepler-1955 b,0.00531,0.104,299.5333333333333,40.47777777777778,449.351
Kepler-1845 b,0.0205,0.218,292.90000000000003,38.29694444444444,710.724
Kepler-44 b,1.0,1.09,300.1023566666667,45.76215633333333,1229.1
KMT-2019-BLG-2783L b,1.16,1.22,269.29166666666663,-32.21138888888889,5910.0
K2-350 c,0.025,0.244,204.0375,-13.990833333333333,489.368
K2-350 b,0.0094,0.137,204.0375,-13.990833333333333,489.368
WASP-12 b,1.404,1.736,97.63749999999999,29.672222222222224,250.0
WASP-119 b,1.23,1.4,55.93342208333333,-64.80614877777778,333.0
2MASS J2002-0521,13.0,1.36,300.7112916666667,-4.635394444444445,17.6316
HATS-67 b,1.45,1.685,180.20882583333332,-45.86357647222222,987.1
HAT-P-23 b,2.09,1.368,306.12384791666665,16.76216952777778,393.0
KMT-2021-BLG-1303L b,0.38,1.21,271.8625,-28.718333333333334,6280.0
HD 86065 b,9.053,1.12,148.92499999999998,-17.893055555555556,40.3661
Kepler-1749 b,0.0102,0.144,290.29583333333335,45.56444444444444,268.2
OGLE-2018-BLG-1126L b,0.056,0.393,268.35416666666663,-30.27527777777778,5700.0
HATS-36 b,2.79,1.263,291.4786908333333,-22.797214361111113,977.0
NGTS-5 b,0.229,1.136,221.05821,5.605393638888889,309.5
Kepler-1882 b,0.00886,0.133,290.6625,43.499722222222225,443.371
WASP-186 b,4.22,1.11,18.995211666666666,21.61694613888889,280.71
Kepler-1921 b,0.0274,0.258,300.31666666666666,45.49527777777778,928.989
TOI-905 b,0.667,1.171,227.65902333333332,-16.638333333333332,150.2
K2-66 b,0.06702,0.222,331.526675,-9.28849325,520.43
K2-354 b,0.00961,0.139,129.12916666666666,10.147222222222222,91.722
TOI-2145 b,5.35,1.103,263.75833333333327,40.69499999999999,124.6
Kepler-1977 b,0.0107,0.163,290.6166666666667,37.28916666666667,592.711
KOI-1873.02,0.07046,0.2096,295.80929125,40.00850919444444,1680.75
KOI-1873.01,0.10286,0.4921,295.80929125,40.00850919444444,1680.75
HAT-P-38 b,0.267,0.825,35.383250833333335,32.24613633333333,249.0
TOI-5704 b,0.033,0.288,169.82500000000002,44.98916666666667,89.637
Kepler-48 b,0.015079,0.195019,299.13923374999996,40.94902666666666,313.14
Kepler-48 c,0.033219,0.286149,299.13923374999996,40.94902666666666,313.14
Kepler-48 d,0.024945,0.185906,299.13923374999996,40.94902666666666,313.14
HAT-P-11 b,0.07362,0.389,297.7093644011637,48.08086037899389,37.89
NGTS-17 b,0.764,1.24,72.89999999999999,-33.773888888888884,1047.0
LHS 1678 b,0.00019,0.06209,68.177645,-38.21329241666667,19.89
LHS 1678 c,0.00123,0.08761,68.177645,-38.21329241666667,19.89
HD 127506 b,0.08375,0.498,217.68333333333334,35.45472222222222,22.5279
WASP-91 b,1.34,1.03,357.84521416666666,-69.15277777777779,150.593
HD 95338 b,0.13353,0.347,164.85959874999998,-55.37695911111111,36.97
CoRoT-9 b,0.84,1.05,280.78670874999995,6.204142472222222,460.0
Kepler-1919 b,0.0232,0.234,283.1333333333334,43.95611111111111,1177.53
HD 5278 b,0.0245,0.2186,12.541269583333335,-82.25610172222223,56.12
K2-397 b,0.0202,0.216,79.95,21.259166666666665,199.354
TOI-620 b,0.0485,0.3354,147.175,-11.984444444444444,33.022
WASP-165 b,0.658,1.26,357.58052083333337,-16.92241911111111,583.0
Kepler-89 b,0.0330298,0.1558328,297.33306,41.891112722222225,426.2
Kepler-89 c,0.04907293,0.39368287,297.33306,41.891112722222225,426.2
Kepler-89 d,0.33,1.0,297.33306,41.891112722222225,426.2
Kepler-89 e,0.11009952,0.59781473,297.33306,41.891112722222225,426.2
KMT-2019-BLG-0298L b,1.81,1.2,264.87916666666666,-26.361944444444443,6710.0
Kepler-1878 b,0.0279,0.261,300.73333333333335,44.106944444444444,1494.3
GJ 463 b,3.6,1.16,185.74583333333334,64.0325,18.3554
TOI-132 b,0.07048,0.305,338.40000000000003,-42.56333333333334,164.47
WASP-92 b,0.805,1.461,246.69207791666665,51.041081138888885,530.0
CoRoT-28 b,0.484,0.955,278.6883470833333,5.573719805555555,560.0
K2-368 b,0.00735,0.119,332.6375,-10.833888888888888,206.608
K2-368 c,0.00762,0.121,332.6375,-10.833888888888888,206.608
K2-368 d,0.014,0.174,332.6375,-10.833888888888888,206.608
WASP-57 b,0.672,0.916,223.820095,-1.9423335833333333,455.0
K2-330 b,0.0255,0.247,126.89583333333333,11.667499999999999,160.125
WASP-24 b,1.032,1.104,227.21556916666665,2.3433234444444446,330.0
Kepler-1654 b,0.5,0.819,282.18579208333335,44.43446491666666,577.6
GQ Lup b,21.5,1.8,237.30043958333334,-34.348596138888894,140.0
TOI-5542 b,1.32,1.009,302.8,-60.864444444444445,348.849
Kepler-1762 b,0.0253,0.246,290.4916666666667,39.785555555555554,1663.74
Qatar-2 b,2.487,1.144,207.6541666666667,-5.196111111111112,182.3
Kepler-87 b,1.02,1.2,297.9168708333334,46.965118611111116,781.83
Kepler-87 c,0.020132,0.55954,297.9168708333334,46.965118611111116,781.83
HATS-69 b,0.577,0.945,289.2973504166667,-59.10831711111111,419.5
HATS-49 b,0.353,0.765,6.613261666666667,-55.65568469444444,324.6
KOI-984 b,0.0544,0.384,291.04874291666664,36.83987619444445,229.63
KMT-2017-BLG-1194L b,0.01114,0.152,274.3208333333334,-24.676111111111112,4240.0
KOI-1299 b,4.87,1.12,293.28220833333336,48.285888888888884,870.0
TOI-1669 b,0.573,1.26,45.95833333333333,83.58749999999999,111.276
K2-238 b,0.86,1.3,347.70435625000005,-6.142478361111111,453.0
HD 457 b,26.572,1.07,2.25,-38.26277777777778,55.0375
WASP-142 b,0.84,1.53,140.50639083333334,-22.05383258333333,840.0
KOI-314 b,0.006197,0.109083,290.38153375,43.29296675,114.07
KOI-314 c,0.002013,0.11045,290.38153375,43.29296675,114.07
Kepler-138 b,0.000208,0.04757,290.38153375,43.29296675,114.07
HAT-P-50 b,1.35,1.288,118.06340791666668,12.139399611111111,497.0
Kepler-1789 b,0.0264,0.253,282.8625,41.79666666666667,611.461
Kepler-1940 b,0.00948,0.138,291.20416666666665,45.23833333333334,798.595
TOI-332 b,0.17997,0.285,348.0583333333333,-43.12361111111111,222.852
TOI-2109 b,5.02,1.347,253.1875,16.58,264.0
π Mensae c,0.01517,0.1909,84.29118800108377,-79.53088018132082,18.27
TOI-1710 b,0.089,0.4764,94.27916666666667,76.21083333333334,81.1376
Kepler-1809 b,0.00912,0.135,290.2666666666667,40.54861111111111,409.602
Kepler-1851 b,0.0455,0.348,285.675,45.63972222222222,1589.81
Kepler-105 c,0.014483,0.14672,287.88729750000005,46.27621802777778,488.45
TOI-199 b,0.17,0.81,80.10416666666667,-58.10444444444445,102.27
TOI-199 c,0.28,1.01,80.10416666666667,-58.10444444444445,102.27
Kepler-4 b,0.077,0.357,285.61540875000003,50.13575102777778,550.0
HD 74698 b,0.07,0.457,130.075,-70.12305555555557,52.0648
HD 74698 c,0.4,1.24,130.075,-70.12305555555557,52.0648
Kepler-47 (AB) d,0.05984,0.628,295.29583333333335,46.92027777777778,1189.0
WASP-8 b,2.24,1.038,359.90029625000005,-34.96863333333334,89.3
TOI-4582 b,0.53,0.94,256.85833333333335,68.86555555555555,383.846
TOI-1444 b,0.01218,0.12463,305.475,70.94361111111111,125.0
KOI-423 b,19.1,1.11,296.9603104166667,46.034305305555556,1200.0
HAT-P-66 b,0.783,1.59,150.57269458333332,53.95088941666667,927.0
HAT-P-43 b,0.66,1.283,128.9257279166667,10.206645499999999,543.0
Kepler-100 b,0.0231,0.120292,291.38601375,41.99026225,296.6
HAT-P-6 b,1.057,1.33,354.77420874999996,42.46597316666667,200.0
TOI-2194 b,0.0145,0.177,299.15833333333336,-30.664722222222224,19.5711
Kepler-97 b,0.011041,0.134873,287.326615,48.67343483333333,414.4
K2-396 b,0.00981,0.141,74.69166666666668,17.269166666666667,274.864
K2-396 c,0.0312,0.279,74.69166666666668,17.269166666666667,274.864
EPIC 211391664 b,0.101,0.38,126.48828124999999,11.511134277777778,435.0
HATS-64 b,0.96,1.679,144.28762458333333,-28.199562611111112,1114.0
Kepler-17 b,2.47,1.33,298.3952675,47.81501386111111,800.0
OGLE-2018-BLG-0932L b,0.89,1.24,268.35,-28.978333333333335,6620.0
Kepler-1763 b,0.00499,0.102,294.1125,40.36277777777778,756.486
NGTS-9 b,2.9,1.07,141.92067083333333,-18.652344916666667,619.74
TOI-1062 b,0.032,0.20198,38.12083333333333,-77.97638888888889,82.2
HD 56414 b,0.0418,0.331,107.84166666666667,-67.16666666666667,272.217
K2-345 b,0.016,0.188,132.70833333333334,21.789166666666667,162.408
TOI-836 b,0.01425,0.152,225.07916666666665,-23.545833333333334,27.5024
TOI-836 c,0.0302,0.231,225.07916666666665,-23.545833333333334,27.5024
TOI-778 b,2.8,1.37,199.33333333333334,-14.726388888888888,161.743
Kepler-1716 b,0.0203,0.216,297.27083333333337,43.33305555555556,195.439
Kepler-1891 b,0.00921,0.136,290.0458333333333,44.370555555555555,596.24
Kepler-11 b,0.005977,0.164035,297.115095,41.90913961111111,613.20279
Kepler-11 c,0.009028,0.261544,297.115095,41.90913961111111,613.20279
Kepler-11 d,0.022964,0.283415,297.115095,41.90913961111111,613.20279
Kepler-11 e,0.025166,0.380925,297.115095,41.90913961111111,613.20279
Kepler-11 f,0.006291,0.226003,297.115095,41.90913961111111,613.20279
MASCARA-1 b,3.7,1.5,317.55155125,10.738873527777777,188.7
HD 108202 b,3.0,1.17,186.46249999999998,-0.8891666666666667,38.6846
WASP-66 b,2.32,1.39,158.22496916666665,-33.01015088888889,500.0
HN Peg b,22.0,1.05,326.13054125,14.771939527777779,18.4
Kepler-2001 b,0.00352,0.106,291.65833333333336,50.58388888888889,776.55
Kepler-2001 c,0.0125,0.364,291.65833333333336,50.58388888888889,776.55
HD 89345 b,0.11,0.66,154.6710741666667,10.129029138888889,132.8
Kepler-412 b,0.939,1.325,286.11031499999996,43.68093097222222,1056.0
HATS-42 b,1.88,1.4,108.45239500000001,-32.56266616666667,942.0
Kepler-1893 b,0.0112,0.152,298.40000000000003,44.838055555555556,1050.72
K2-403 b,0.0775,0.476,164.1875,9.673888888888888,246.599
TOI-2025 b,4.4,1.12,282.79583333333335,82.24527777777777,339.0
Kepler-1896 b,0.0308,0.277,289.6791666666667,40.249722222222225,1732.91
K2-413 b,0.00114,0.068,353.4166666666667,-6.388055555555556,285.162
K2-413 c,0.00644,0.11,353.4166666666667,-6.388055555555556,285.162
TOI-2202 b,0.978,1.0,51.228541666666665,-72.04243888888888,235.93
HATS-30 b,0.706,1.175,5.618716666666666,-58.9425,339.0
HATS-48 A b,0.243,0.8,288.67197791666666,-58.42062305555555,265.4
NGTS-1 b,0.812,1.33,82.71438416666666,-35.36919541666666,224.0
TOI-1338 (AB) b,0.10383,0.611,92.13333333333334,-58.45888888888889,403.66
Kepler-1897 b,0.0262,0.251,294.29166666666663,39.12694444444445,983.174
HAT-P-36 b,1.8482,1.277,188.26627541666667,44.9153325,296.93
HATS-25 b,0.613,1.26,207.90776625,-22.218818000000002,466.0
HD 203387 b,3.494,1.17,320.5625,-15.165555555555555,61.7477
HD 203387 c,7.47507,1.13,320.5625,-15.165555555555555,61.7477
Kepler-1946 b,0.0212,0.222,282.3375,42.84527777777778,1002.12
TOI-1064 b,0.0425,0.2308,296.0041666666667,-46.43833333333334,68.81
TOI-1064 c,0.0079,0.23651,296.0041666666667,-46.43833333333334,68.81
K2-392 b,0.0128,0.165,354.65000000000003,-6.521111111111111,406.985
K2-348 b,0.0336,0.291,130.87916666666666,24.423055555555557,201.856
K2-348 c,0.0239,0.238,130.87916666666666,24.423055555555557,201.856
XO-7 b,0.709,1.373,277.47887083333336,85.23321544444444,234.1
KELT-21 b,3.91,1.586,304.80002041666665,32.581045111111116,415.0
Kepler-1856 b,0.0115,0.155,295.9083333333333,51.34777777777778,848.76
HD 20329 b,0.02335,0.153,49.17916666666667,15.65638888888889,63.6796
KELT-23 A b,0.938,1.323,232.14663750000003,66.35876111111111,126.7
TOI-1859 b,0.216,0.87,279.8333333333333,69.52277777777778,224.385
WASP-17 b,0.486,1.991,239.9622870833333,-27.93824738888889,400.0
EPIC 201546283 b,0.09156,0.397,171.5151725,1.2307398611111113,251.0
Kepler-117 c,1.84,1.101,288.7930420833333,48.04021813888889,1430.0
Kepler-117 b,0.094,0.719,288.7930420833333,48.04021813888889,1430.0
TOI-544 b,0.016,0.1811,82.29166666666667,0.34249999999999997,41.1
EPIC 22881391 b,0.7,0.079,186.87077041666666,-5.804769583333333,95.0
K2-338 b,0.0034,0.092,124.3625,17.024166666666666,156.951
Kepler-1909 b,0.00419,0.097,290.8875,42.459722222222226,763.662
Kepler-129 b,0.06293,0.214,285.3125,47.84861111111111,408.845
Kepler-129 d,8.3,1.12,285.3125,47.84861111111111,408.845
Kepler-129 c,0.13529,0.225,285.3125,47.84861111111111,408.845
Kepler-2000 b,0.0249,0.296,285.575,49.96222222222222,320.588
Kepler-2000 c,0.00972,0.196,285.575,49.96222222222222,320.588
K2-370 b,0.0327,0.286,67.82083333333333,19.831666666666667,144.202
KELT-16 b,2.75,1.415,314.2684941666667,31.66100822222222,365.0
TOI-500 c,0.01583,0.187,106.55833333333332,-46.41222222222222,47.3924
TOI-500 b,0.00447,0.104,106.55833333333332,-46.41222222222222,47.3924
TOI-500 d,0.10421,0.567,106.55833333333332,-46.41222222222222,47.3924
TOI-500 e,0.04735,0.356,106.55833333333332,-46.41222222222222,47.3924
K2-411 b,0.00295,0.088,58.00416666666667,19.391111111111112,298.219
HATS-45 b,0.7,1.286,101.99426,-20.910833333333336,818.0
TOI-257 b,0.138,0.639,47.51659291666667,-49.16761663888889,76.9028
TOI-5174 b,0.0779,0.477,174.10833333333332,-1.9766666666666668,197.243
HATS-2 b,1.345,1.168,176.7390425,-21.636994444444444,360.0
GJ 720 A b,0.04292,0.336,278.82662708333334,45.74403791666667,15.5575
HD 213519 b,0.02993,0.272,337.7708333333333,45.14527777777778,41.0014
HD 140901 b,0.04609,0.35,236.87083333333334,-36.08277777777778,15.2528
HD 140901 c,5.30264,1.14,236.87083333333334,-36.08277777777778,15.2528
K2-406 b,0.0603,0.411,230.8875,-24.629444444444445,85.3751
HATS-53 b,0.595,1.34,176.62850458333335,-32.13994344444444,595.8
HD 260655 b,0.00673,0.1106,99.29583333333333,17.564722222222223,9.9976
HD 260655 c,0.00972,0.13677,99.29583333333333,17.564722222222223,9.9976
HATS-15 b,2.17,1.105,311.09192083333335,-18.56246663888889,689.0
TYC 8998-760-1 b,14.0,3.0,201.300525,-63.06091997222222,94.6
TYC 8998-760-1 c,6.0,1.1,201.300525,-63.06091997222222,94.6
Kepler-41 b,0.56,1.04,294.5132275,48.98166666666667,771.43
WASP-95 b,1.13,1.21,337.45723208333334,-47.99693077777778,138.087
WASP-176 b,0.855,1.505,313.6873195833333,9.17909011111111,577.62
K2-349 b,0.0078,0.123,199.1,-13.555277777777778,453.567
WASP-68 b,0.95,1.24,305.0957745833333,-18.685299694444442,227.9
K2-373 b,0.0154,0.184,123.1375,13.688611111111111,229.567
Kepler-1918 b,0.0185,0.205,292.52916666666664,42.214444444444446,1030.11
HAT-P-56 b,2.18,1.466,100.84803958333333,27.252282833333332,310.5
NGTS-2 b,0.74,1.595,215.12287083333334,-30.79793391666667,360.3
WASP-31 b,0.478,1.537,169.43899083333332,-18.945217638888888,400.0
TOI-150 b,2.51,1.255,112.96666666666665,-72.3938888888889,336.0
HD 115404 A b,0.09451,0.535,199.2166666666667,17.016111111111112,10.9816
HD 115404 A c,10.38165,1.11,199.2166666666667,17.016111111111112,10.9816
WASP-171 b,1.084,0.98,171.84510374999996,-43.911306305555556,774.33
NGTS-16 b,0.667,1.3,58.2625,-29.195277777777775,892.0
WASP-100 b,2.03,1.69,68.95970916666667,-63.97296313888889,368.283
HD 108236 b,0.013309,0.144081,186.57454833333333,-50.637162777777775,64.7178
HD 108236 c,0.028003,0.184763,186.57454833333333,-50.637162777777775,64.7178
HD 108236 d,0.024384,0.226515,186.57454833333333,-50.637162777777775,64.7178
HD 108236 e,0.0258,0.275047,186.57454833333333,-50.637162777777775,64.7178
HD 108236 f,0.012428,0.179945,186.57454833333333,-50.637162777777775,64.7178
EPIC 212624936 b,0.00588,0.107,210.63750000000002,-9.976388888888888,561.929
EPIC 212624936 c,0.0186,0.205,210.63750000000002,-9.976388888888888,561.929
Kepler-1819 b,0.0456,0.348,296.5583333333333,46.8575,1363.19
WASP-110 b,0.51,1.238,305.8726820833333,-43.94152505555556,320.0
K2-290 b,0.0343,0.273,234.85775958333335,-19.801175222222223,274.99
K2-290 c,0.774,1.006,234.85775958333335,-19.801175222222223,274.99
TOI-833 b,0.006,0.1133,145.64583333333334,-61.523888888888884,41.7
K2-268 b,0.00899,0.134,133.70833333333334,11.848333333333334,327.783
K2-268 c,0.0242,0.24,133.70833333333334,11.848333333333334,327.783
K2-268 d,0.00889,0.133,133.70833333333334,11.848333333333334,327.783
K2-268 e,0.00733,0.119,133.70833333333334,11.848333333333334,327.783
K2-268 f,0.0176,0.199,133.70833333333334,11.848333333333334,327.783
OGLE-TR-111 b,0.54,1.077,163.32419416666667,-60.59427602777778,1500.0
CoRoT-16 b,0.53,1.17,278.5246616666667,-5.997432027777778,840.0
WASP-58 b,0.89,1.37,274.7010541666667,45.172016416666665,300.0
WASP-148 b,0.291,0.722,254.13058291666667,44.30265263888889,248.11
WASP-182 b,0.148,0.85,311.6731658333333,-40.17911041666666,331.0
TOI-1201 b,0.01976,0.21545,42.24697,-13.462515777777778,37.636
HAT-P-47 b,0.206,1.313,38.30814374999999,30.36049991666667,284.3
HD 28192 b,0.31091,1.08,66.70416666666668,-0.27555555555555555,49.8063
Qatar-9 b,1.19,1.009,160.75,60.96416666666667,211.4
HIP 29442 c,0.01416,0.141,93.05833333333334,-13.350555555555555,68.192
HIP 29442 d,0.01605,0.122,93.05833333333334,-13.350555555555555,68.192
HIP 29442 b,0.0302,0.31,93.05833333333334,-13.350555555555555,68.192
K2-333 b,0.0995,0.551,136.7875,15.205555555555556,343.99
Qatar-5 b,4.32,1.107,7.053958333333333,52.06111111111111,371.4
HAT-P-25 b,0.567,1.19,48.43540875,25.197413277777777,302.9
TOI-216 b,0.09439,0.686,73.97916666666667,-62.74,178.84
TOI-216 c,0.62927,1.007,73.97916666666667,-62.74,178.84
OGLE-2018-BLG-1212L b,0.2,0.832,271.07916666666665,-27.805833333333332,1550.0
BD+55 362 b,0.72,1.25,23.961595833333334,56.69915908333333,52.5697
Kepler-1880 b,0.0161,0.189,287.825,40.696666666666665,611.041
TOI-763 b,0.0308,0.203,194.46666666666667,-38.242222222222225,95.39
TOI-763 c,0.02932,0.235,194.46666666666667,-38.242222222222225,95.39
Kepler-1850 b,0.00098,0.065,287.14166666666665,43.61611111111111,250.199
WASP-2 b,0.931,1.081,307.725,6.429444444444445,165.8
EPIC 229004835 b,0.03272,0.208,186.48749999999998,-0.5952777777777778,121.971
Kepler-1988 b,0.0093,0.138,298.67499999999995,43.79555555555555,513.426
HATS-23 b,1.47,1.86,286.3667008333333,-49.0675,747.0
51 Eri b,2.0,1.0,69.40055141666667,-1.5264514166666665,29.4
WASP-174 b,1.3,1.3,195.79401416666667,-40.61516325,414.7
HD 167768 b,0.85,1.24,274.2208333333333,-2.991388888888889,107.214
KELT-2A b,1.524,1.29,92.66395833333334,30.95713888888889,128.6
TOI-2096 c,0.0136,0.171,151.61666666666665,74.82722222222222,48.4809
TOI-2096 b,0.00653,0.111,151.61666666666665,74.82722222222222,48.4809
Kepler-1995 b,0.0533,0.412,284.34166666666664,46.31666666666666,595.331
WASP-173 A b,3.69,1.2,354.16825,-33.38872222222222,230.0
WASP-41 b,0.94,1.18,190.61872875,-29.360131222222222,180.0
WASP-25 b,0.58,1.26,195.3599,-26.47779977777778,169.0
HAT-P-9 b,0.749,1.393,110.1685675,37.14065077777778,480.0
L 168-9 b,0.01447,0.124,350.03135208333333,-59.93482097222223,25.17
TOI-2567 b,0.2,0.975,288.46666666666664,66.34805555555555,518.4
WASP-63 b,0.38,1.43,94.3364525,-37.67673497222222,330.0
Kepler-1655 b,0.01573,0.197,286.6894341666667,39.21193486111111,214.58
Kepler-462 b,0.16959,0.268,299.8211575,43.81428116666666,598.0
Kepler-462 c,0.01888,0.357,299.8211575,43.81428116666666,598.0
K2-366 b,0.0194,0.21,243.6791666666667,-18.653055555555557,185.947
HAT-P-69 b,3.58,1.676,130.50565041666664,3.710561916666667,343.9
WASP-14 b,7.341,1.281,218.275,21.89472222222222,160.0
HD 168863 b,6.78,1.13,275.6625,-17.978055555555557,39.8979
HIP 81208 C b,14.8,1.09,248.8083333333333,-34.275277777777774,147.533
Kepler-1840 b,0.0256,0.248,298.5958333333333,41.43583333333333,513.107
KOI-372 b,3.25,0.747,299.12244666666663,41.866754972222225,310.01
CoRoT-36 b,0.68,1.41,277.75,7.183611111111111,954.0
Kepler-74 b,0.63,0.96,293.09253625,41.35552988888889,1330.0
HATS-40 b,1.59,1.58,100.57126791666667,-28.223195944444445,1431.0
WASP-43 b,2.034,1.036,154.90837041666666,-8.19372136111111,80.0
Kepler-1895 b,0.0162,0.189,291.675,48.7625,984.187
HD 167677 b,2.85,1.18,274.2083333333333,-10.593333333333334,54.3258
Kepler-1165 c,0.0354,0.3,286.97083333333336,44.708333333333336,1575.2
Kepler-1165 b,0.00951,0.138,286.97083333333336,44.708333333333336,1575.2
Kepler-101 b,0.161,0.515,283.2555020833333,48.35521769444445,990.44
WASP-113 b,0.475,1.409,224.87282499999998,46.96013336111111,360.0
EPIC 201595106 b,0.00705,0.116,183.7208333333333,1.9680555555555557,232.1
HATS-4 b,1.323,1.02,94.11209,-21.453106944444443,420.0
NGTS-20 b,2.98,1.07,46.29166666666667,-20.066388888888888,366.2
TOI-2525 b,0.084,0.774,86.85,-59.478611111111114,395.398
TOI-2525 c,0.657,0.904,86.85,-59.478611111111114,395.398
KOI-1599 b,0.02832,0.17,298.37384249999997,40.61843866666667,1168.99
KOI-1599 c,0.01447,0.17,298.37384249999997,40.61843866666667,1168.99
HD 217958 b,0.5916,1.26,346.1375,-24.308333333333334,61.7957
Wendelstein-2 b,0.731,1.159,297.7916666666667,16.912499999999998,574.4
NGTS-10 b,2.162,1.205,91.87223999999999,-24.40509,325.0
GJ 143 b,0.07142,0.233,51.746761666666664,-62.500899499999996,16.33
GJ 143 c,0.01164,0.08,51.746761666666664,-62.500899499999996,16.33
WASP-59 b,0.863,0.775,349.6231145833333,24.889287888888887,125.0
K2-404 b,0.0218,0.226,160.32500000000002,12.19111111111111,121.63
TOI-3362 b,5.029,1.142,155.98333333333335,-55.15694444444444,370.85
Kepler-1924 b,0.0237,0.237,293.76666666666665,42.82916666666667,1910.77
Kepler-1937 b,0.0295,0.27,290.65833333333336,40.77861111111111,905.069
WASP-46 b,1.91,1.174,318.736915,-54.12820555555555,379.363
Kepler-51 b,0.0066,0.633,296.4797620833333,49.93768072222222,801.732
Kepler-51 c,0.0126,0.803,296.4797620833333,49.93768072222222,801.732
Kepler-51 d,0.0239,0.865,296.4797620833333,49.93768072222222,801.732
TOI-244 b,0.00843,0.136,10.570833333333333,-35.28194444444444,22.0337
HATS-18 b,1.9795,1.329,173.95740458333336,-28.843957250000003,645.0
Kepler-1830 b,0.0348,0.297,295.1375,40.97916666666667,1056.88
HD 169142 b,3.0,1.17,276.125,-28.219444444444445,113.6
Kepler-447 b,1.37,1.65,285.26856541666666,48.559984611111105,270.117
Kepler-1832 b,0.00637,0.109,299.85,43.731944444444444,486.174
WASP-4 b,1.186,1.321,353.5628575,-41.938597388888894,269.21
NGTS-3 A b,2.38,1.48,94.4448,-34.29360555555555,760.3
KMT-2019-BLG-1806L b,0.01469,0.179,270.5375,-28.585,6640.0
EPIC 228836835 b,0.0043,0.098,189.57500000000002,-4.755277777777778,150.124
HATS-52 b,2.24,1.382,140.08769,-30.73069688888889,564.1
KIC 9632895 b,0.019503,0.561818,283.2416666666667,46.37833333333333,500.0
TOI-1238 b,0.01183,0.1079,201.38333333333333,68.83611111111111,70.6424
TOI-1238 c,0.02618,0.1882,201.38333333333333,68.83611111111111,70.6424
2MASS J0809+4434,13.0,1.35,122.49600000000002,44.57266944444445,25.0
TOI-2152 b,2.83,1.281,26.3375,77.78999999999999,302.8
MOA-2020-BLG-208L b,0.14473,0.688,268.4333333333333,-31.410555555555558,7490.0
Kepler-1266 b,0.0226,0.23,285.87083333333334,42.72805555555556,849.312
Kepler-1266 c,0.0109,0.15,285.87083333333334,42.72805555555556,849.312
WASP-96 b,0.48,1.2,1.0464066666666667,-46.639354749999995,356.024
HAT-P-27 b,0.62,1.02,222.7674458333333,5.947374472222222,204.0
K2-336 b,0.00624,0.109,133.83749999999998,16.79416666666667,239.289
HD 189733 A b,1.138,1.138,300.1791666666667,22.710833333333333,19.3
TOI-3757 b,0.2684,1.07,91.00416666666666,55.019999999999996,177.4
WASP-101 b,0.5,1.41,98.35111333333333,-22.513806416666664,202.4
HATS-29 b,0.653,1.251,135.09583333333333,-53.89333333333333,351.0
HD 155193 b,0.75,1.25,257.4211825,10.038685888888889,57.7995
HATS-33 b,1.192,1.23,294.6336533333333,-54.330000000000005,355.0
XO-1 b,0.9,1.184,240.54935958333334,28.169561,200.0
HAT-P-46 b,0.493,1.284,270.4442025,-1.0290390277777777,296.0
Kepler-33 c,0.00252,0.2916,289.07754166666666,46.00522594444445,917.8
Kepler-33 d,0.01478,0.487547,289.07754166666666,46.00522594444445,917.8
Kepler-33 e,0.02108,0.366343,289.07754166666666,46.00522594444445,917.8
Kepler-33 f,0.03618,0.406441,289.07754166666666,46.00522594444445,917.8
KELT-24 b,5.18,1.272,161.90979583333333,71.65587686111111,96.03
Kepler-1814 c,0.0118,0.148,285.21666666666664,41.2825,726.346
Kepler-1814 b,0.0195,0.211,285.21666666666664,41.2825,726.346
HD 124330 b,0.75,1.25,212.82180041666666,54.40913633333333,60.1977
Kepler-1514 b,5.28,1.108,292.62916666666666,37.86,389.3
Qatar-3 b,4.31,1.096,359.152,36.21297222222223,751.0
HD 24040 b,3.86,1.16,57.59583333333334,17.475277777777777,46.6224
HD 24040 c,0.201,0.834,57.59583333333334,17.475277777777777,46.6224
TOI-3688 A b,0.98,1.167,39.28333333333333,54.85111111111111,396.378
